1.372458125970688753e-03 -7.202720279766431288e-04 5.079232602866195698e-03
-7.202720279766431288e-04 1.067765765537312178e-03 -2.046811021991732922e-04
5.079232602866195698e-03 -2.046811021991732922e-04 3.857009109809669822e-02
