1.067779779929683157e-03 -5.881723224176292489e-04 2.048424729670773534e-03
-5.881723224176293573e-04 8.052605410676328887e-04 7.741122504227685450e-04
2.048424729670773534e-03 7.741122504227685450e-04 2.071397836820309049e-02
