1.166654084442231244e-03 -7.366662675294683837e-04 3.346311035479354080e-03
-7.366662675294683837e-04 1.042211866763884109e-03 -2.843651869856756928e-03
3.346311035479354080e-03 -2.843651869856756928e-03 3.388518672319593139e-02
